SARL_v604hxglct,SARL_v606nraj5s,SARL_v60mytxduf,SARL_v617ka98rs,SARL_v61corkw6a,SARL_v61ddd848w,SARL_v61mxyzco0,SARL_v61u7sptge,SARL_v6267aly3s,SARL_v62ctjlzyf,SARL_v631upwb42,SARL_v639gq6yl4,SARL_v63dr4eybt,SARL_v63dz6whwx,SARL_v63n13xggp,SARL_v6423bn18q,SARL_v64dpcwxlq,SARL_v64qguscgj,SARL_v64ruu9yzc,SARL_v64th38ap0,SARL_v65kwx5sq0,SARL_v661cohpf5,SARL_v6629g2w2j,SARL_v665f25knq,SARL_v66gcwousw,SARL_v66h13uabq,SARL_v66td2pvuv,SARL_v66ud7yczf,SARL_v673kwo8g9,SARL_v67gokvw9w,SARL_v67vp01wbf,SARL_v67wh32be0,SARL_v68nktqafh,SARL_v68s6c9ll1,SARL_v68vg23v0f,SARL_v69617dncv,SARL_v6981wa4m1,SARL_v698ofuhju,SARL_v69x6ecwcg,SARL_v69zqdxsxs,SARL_v6a1hrmh6n,SARL_v6a3s0rnkd,SARL_v6a6tu1t53,SARL_v6a7vga0y2,SARL_v6b2swm0k6,SARL_v6bgfwzdyb,SARL_v6blzcl0fk,SARL_v6cx1f1k03,SARL_v6dj9swa6u,SARL_v6dnjr3x75,SARL_v6dp3xmlzy,SARL_v6dysvkyb5,SARL_v6e7cl691g,SARL_v6eq32tk8x,SARL_v6fjsjehe5,SARL_v6fl0dllzj,SARL_v6fxtj8en1,SARL_v6fyr7mr07,SARL_v6g4q5asky,SARL_v6gtrfx0ug,SARL_v6h4c50q33,SARL_v6h6e311zb,SARL_v6hcsmhe2v,SARL_v6hfc7wqsn,SARL_v6hn2ptpy0,SARL_v6hrtuarft,SARL_v6hutg6h75,SARL_v6hxeh1f8n,SARL_v6j3ml2rdt,SARL_v6j8g3glax,SARL_v6j8y9h1ud,SARL_v6kld47gkx,SARL_v6lfw9cog9,SARL_v6m4ahcrss,SARL_v6mb57ae0b,SARL_v6md393deo,SARL_v6n3lnbk9k,SARL_v6n8zwx5p9,SARL_v6nq0gnmgo,SARL_v6nt101pvk,SARL_v6o5s523ln,SARL_v6oa5lzrpz,SARL_v6oan5qmn9,SARL_v6ol938fde,SARL_v6olvypzeq,SARL_v6om6kpyc4,SARL_v6p199xw4x,SARL_v6p6dvsebe,SARL_v6pjy5edrn,SARL_v6ptq8ymdy,SARL_v6py3h2uqc,SARL_v6q4psehdq,SARL_v6qqvka3m1,SARL_v6qxdokw8x,SARL_v6r71xj02p,SARL_v6ra9kscug,SARL_v6rlfb2gdj,SARL_v6s3565yby,SARL_v6sfoa6qkv,SARL_v6sfzv6hyf,SARL_v6sy4y7utl,SARL_v6t8yvtdy0,SARL_v6tjnw8bvz,SARL_v6tkgopd6d,SARL_v6tkxoh2lz,SARL_v6to0zbajs,SARL_v6tpae29db,SARL_v6tpz1eeap,SARL_v6tqg93jfh,SARL_v6tqr8c9w0,SARL_v6udkb8tu5,SARL_v6ugt5dc31,SARL_v6unkp55ed,SARL_v6v2ans024,SARL_v6vlnzfwvk,SARL_v6vmf4wfk0,SARL_v6vpm33z2u,SARL_v6w9atktnj,SARL_v6ws0x9qte,SARL_v6wxc86p4j,SARL_v6x6lsdvt6,SARL_v6xabxw577,SARL_v6xe9oz1l8,SARL_v6xh54u9r8,SARL_v6xp78foud,SARL_v6xstkedpx,SARL_v6xvkpqbg3,SARL_v6yccuhk42,SARL_v6ye4b3cwb,SARL_v6yqxw3w0o,SARL_v6z3c8of0j,SARL_v6zm1favdk,SARL_v6zmfob1m7
-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,NaN,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
-5.00000002321708,-8,-4.99559828175556,-7.76675411126907,-5,-5.00000007140336,-7.99697668500009,-4.98407022181597,-8,-8,-7.94868845950264,-7.99999999986923,-5,-4.81502613099267,-4.10713480630053,-4.99685618500301,-8,-8,-7.98874567260797,-4.99999999990151,-8,-5,-7.98213854155921,-8,-5,-7.99999999960227,-4.97203459703768,-8,-8,-5.70283297259389,-8,-4.99841141138608,-7.99740552139533,-5.40414426915244,-8,-4.36202745929247,-6.09478054037512,-8,-4.95366133880488,-7.96154661420251,-4.97473267713016,-8,-5,-5,-7.86460943265354,-4.6019855355717,-5,-8,-2.96812736758534,-8,-8,-8,-8,-2.00000001393108,-8,-5,-8,-6.96364084022456,-7.76014851575858,-7.99999999996443,-2.00000000734144,-8,-2.00000002351265,-8,-3.45429545500501,-5,-5,-5,-5,-7.84925399162897,-5,-8,-7.44233732616042,-4.71366259486988,-7.98592612844618,-7.94103071432605,-8,-3.44418892427952,-3.73788593965747,-4.96911634736186,-4.86931648212762,-8,-7.95953078736827,-7.58254250258838,-7.97348099887528,-7.59099357650119,-8,-4.97800347921855,-8,-6.61366373643505,-5,-8,-4.99344061896536,-7.68829209885147,-8,-4.96329836175591,-4.93652927983471,-4.41375905587312,-5.020177577338,-8,-8,-5,-5,-8,-7.93877044029782,-7.93183598752972,-8,-4.96472953736256,-8,-5,-4.99999999980075,-7.99368984739915,-4.83802024771209,-4.97817735454188,-5,-5,-6.19925505988155,-7.93227575853848,-6.18063194383426,NaN,-7.26643117911119,-4.79110270346541,-4.99999999997885,-3.95753746804445,-5,-7.99358896228817,-8,-4.95403730092979,-7.78422913297455,-8,-7.96247805116916,-5,-4.9632902057506
-4,-7.99137393180728,-3.988268543056,-7.16289962285656,-3.9372062272108,-4,-7.98891755847817,-8,-3.93747325253542,-1.00000275880084,-4,-7.99999999952051,-3.98200773317473,-8,-8,-8,-3.83994841519195,-3.94394260551812,-7.95877635285759,-3.99999999973737,-7.95809192423054,-3.89684474437464,-4,-7.99999999857257,-7.98771711316977,-4,-3.92568628002142,-3.84886915065537,-3.99999999988251,-4,-1.00000001687597,-3.99576460490081,-7.99048915555597,-4,-7.99999999982075,-8,-4,-3.76599595032133,-3.87714599398679,-7.85949713970231,-8,-1.33897044563014e-07,-3.99999999110265,-7.99999999903314,-4,-8,-7.4963055299557,-7.03579863315029,-8,-5.4309423915555,-7.99999999982612,-2.24533219572973,-3.97113063603849,0.999999990712615,-7.99999999952112,-3.75980269266424,-2.67521014735252,-4,-4,-7.99999999986957,-8,-3.42663183917,-8,-7.99999999963892,-0.674522060152743,-0.889021192996659,-7.98234090109935,-7.17226589052523,-3.96732682067363,-7.45483942231947,-7.21025151154691,-2.12735698900299,-6.05889941518616,-8,-4,-4,-7.98205926823413,-8,-1.16533980619136,-3.91796152629839,-3.65720334628817,-3.99999999822795,-4,-4,-7.90299808168292,-4,-3.99999999981852,-8,-7.99999999728056,-3.55740977882027,-7.99999999947243,-7.78748315507934,-3.98252265906748,-6.88945830100152,-3.11248216242133,-3.90257796809903,-8,-8,-4,-2.51038770152804,-7.10478779671226,-7.99824871689573,-5.00000152863215,-1.54331113946621,-7.77674130075244,-4,-1.00000004281277,-8,-4.30963562943218,-3.99999999996858,-3.99999999946867,-7.97687604647218,-3.57679980728267,-8,-2.78371717001671,-7.92908329163312,-4,-7.75320663893495,-2.43235050199104,-1.03739062495222,-4,-8,-3.99999999994359,-8,-3.99823630474872,-7.97650656219146,-7.99999999986054,-3.87813699238137,-7.22435917659232,-2.49685735024175,-7.86288881983495,-7.75364345905024,-3.90255641833287
-4.00000003869514,-11.9827571647461,-12,0,0.112240179440336,3.99999990479552,-11.9808665537156,0.0423948225464166,0.144592546034532,3.99999908039718,-11.8127353095724,-11.9999999991718,-11.9892046399048,-11.5067363493138,-9.61902615013473,0.00838021213440823,0.364914861285593,0.12975310996568,0,NaN,-11.9164033843129,-11.9381068466248,NaN,-11.9999999971451,0.0204714780503759,5.30309146130485e-10,-12,0.34502513726292,-11.9999999996867,-5.33604635011153,3.99999999437468,0.00635127048427599,0,-4.72801797868365,-11.9999999996415,-10.2987398914466,2.54029261283318,0.5277568174949,0.182741257553002,-11.7587557144732,-11.9326204723471,-4,-11.9999999946616,-11.9999999964548,0.180520756461946,1.00856673384407,0.839490783407168,0.361575512568642,-6.58167298022756,0,6.52036755362836e-11,3.06793850884975,NaN,4.00000000464369,-11.9999999990422,-11.8558816155985,2.50615360495154,-8.55802985017354,-11.1397208026124,-11.9999999997747,4.99999999510571,-10.4710182377867,-4.0000000627004,1.35404528393325e-10,3.67301521120642,-10.133412715798,-11.9353539186223,-9.19335618392184,-11.9803960924042,0,1.31624748075515,-7.00628530400796,-8.93262539905356,0.736236710488106,0.0187651620717568,0.0786257142319278,0.0067277744122025,3.34198016747645,-12,0.122372127977547,0.502108720001022,4.13478249090374e-09,0.0539589501756428,-10.5274127635391,0,0.545341897998414,4.23446436684332e-10,-11.9413426112495,1.01979015967328e-09,NaN,-11.9999999980656,-11.5806117363306,0.0261849687991601,-10.1736254386497,1.80831231701013,-12,0.167912409668008,1.44874970281476,-4.03376500710574,2.7361137631816,0.335704576232904,-11.9935796509485,-4.00000254772103,3.72050062208857,0,0.0908853499603692,3.99999998572908,-11.9059454329668,-6.32161990730891,5.65641518208333e-11,7.96990883998657e-10,-11.9600976114284,-12,-11.9418062787784,-11.27023030201,0.118194513944803,2.40099325349127,-11.5781799594295,-4.9572369004173,-12,0.978091761185081,0.542513430592432,-12,2.41765737503775,-11.9989417828492,-11.9594606673985,-11.9999999997211,NaN,0,2.75418690759517,0,0.410594234916264,0.145197596055025
4.99999996904389,4.00323477557227,-6.98239312702226,-5.60599399338203,4.11083058257522,4.00000009520448,4,4.04216970917331,4.14157891216414,4.00000367840027,-6.61069209416518,-6.9999999986487,-6.94606204612404,4.48185853994769,-1.75619493455461,-6.99161649334135,4.34544646066267,4.12732856954215,4,4.00000000039394,4.01571552841355,4.18355125877302,4.02381527792106,-6.99999999500399,-6.9550130380588,4.00000000053031,4.11090818622007,4.32764382324966,-6.99999999921677,7.06288936987482,4.0000000225013,4.00634790729895,-6.983578771171,7.46114097446342,4.00000000006722,5.56559045432115,4.92702097312947,4.48659107331512,4.17991859581296,4,4.0671667151179,6.99999994978861,4.00000001601524,-6.9999999925874,-6.50967812163845,-5.93862809485788,4.69854182832205,4.31799656213888,8.04215822165387,-2.68689190754933,4.0000000000652,-2.32088585527927,4.06708403585168,4.00000001857477,4.00000000017958,4.42081620391409,5.39944464994631,5.38181221303392,4.31980197898856,-6.99999999963244,0.999999980422822,-3.46976874811426,4.9999999686498,4.0000000001354,5.78054977594058,7.66412402508123,-6.86509805353454,5.37955684912462,-6.90210856641857,4,4.96974599463629,2.36713843185924,4,4.66596600740721,-6.94846182892284,-6.78493841141316,-6.96415877020029,-2.85117046474537,-1.95154375862989,4.12111236187986,4.48023627537298,-6.99999999527453,4.05323105809963,4.55660999654883,4,4.47099245157029,-6.99999999951606,-6.85378661428057,-6.99999999456112,4,4.00000000087928,4.07969381684525,-7,-4.11655896113208,5.27334250459023,4.14516570016914,4.16435990247924,-5.43669081566165,4.9728694648686,5.37753085929703,4.298138722065,4.00291880517378,8.99999745227975,-0.448829705243226,4,-6.751614065141,4.00000005708369,-6.76596936511454,1.59451520146672,4.00000000005656,4.00000000079699,4,4.61632324163969,-6.8549390105946,5.8934403094675,4.11540052531947,4.95980110266362,-6.31680547434375,3.04910925407114,7.98707043873782,4.73892588786055,4.50473690093094,-6.99999999991538,5.57755163217679,-6.99470928752068,-6.93390314961453,-6.99999999951188,-7,4,-2.99161960064466,4,-6.1169231982738,4.14342087142946
6.00000003869514,-5.35851110120761,-3.98241679825278,0.82986435702018,-5.08189216410492,-7.95950073799838,-4.00832617864862,-6.38745085014405,-5.60197803789436,6.99999264319777,-0.497623829130072,-4,-3.96767866404761,0.202745498079468,4.76648684225043,-3.99162856981112,-0.573195773845201,-5.26383781024017,-0.928919461285931,-4.04310900059195,-6.72479746824355,-0.691811153935493,-4.03570804386215,-3.99999999946471,-0.926537158709061,-5.65783824317226,-0.888138388150701,-0.596984401747661,-3.99999999972587,-7.35709156396907,6.99999995499741,-3.99365209305831,-0.977539189269071,10.3630662098218,-4.00582829597462,-7.10411644767598,4.77585095551346,-0.375989200856869,-5.60834118847191,-0.608034391144232,-4.985589824642,-5.83770764051255,-0.999999973307938,-0.999999990331389,-3.82762617941645,0.849258532013352,-7.99999986075271,-4.74696147238704,8.87603408778158,-4,-4.01445463452847,-2.72646580013678,NaN,-7.99999989329132,-4.00000001049582,-7.99999986232132,-7.99999998449234,-2.87058987702616,-5.66940264192736,-0.999999999549438,-3.99999998776426,-2.77172464068118,0.9999999843249,-4.01267906136193,-7.99999992502915,-7.99999986578845,-3.97056816849892,4.34319531407247,-3.941401784542,-4.95061369973586,-3.54128112827498,6.88953668503136,-7.99999997291467,-6.46359092187438,-0.915864575830552,-0.651570754258914,-3.99328731323731,-2.39118308565624,4.86947984708361,-1,-4.87529587055993,-0.999999991139752,-5.74437343734771,1.93750303195628,-5.05654676577368,-5.52030132157891,-3.99999999957655,-3.94150389355831,-0.999999992181609,5.0865122814261,-4.66494223106051,-7.77817934990309,-3.97387228359675,2.31116235677748,1.36671423354312,-5.21848652090428,-0.830744746225891,1.62571276990482,6.03344681940639,-7.99999981889858,-7.99999990361538,-4.00871670841522,-7.63821473792862,-3.32620352254277,-4.99002776260696,-3.91117968674899,-5.73533720363786,-0.686423075215098,-2.61611336103707,-4.00413892094527,-4.91741169563168,-0.934940931078716,-4.36684453063524,-0.805074709372859,-5.10549970378834,-5.09408726161151,-3.45866460089839,-4,7.19995859519901,-7.31060140111195,-7.9999987766745,-0.442940542574414,-0.99999999986602,-2.42244836932571,-0.992241980409779,-0.919085311420404,-3.9999999999477,-0.892753702169502,-5.76904829983141,-2.62579169447553,-4.47954309583379,0.38539148185356,-3.87201769743111
0.999999969043888,-4.35273324093631,-2.97657363936017,6.76534354052708,-4.01806992772651,12.9999998809944,-3.00428670109513,5.04247940849075,5.16673799323889,-6.76954714174116,5.51088745262355,-2.99999999982564,5.07893303421972,6.19024462501161,-0.884762234841401,5.01571028958699,5.4573845234912,-4.16547879936776,-3.05305647402579,-3.04310900045922,-5.68956955301438,5.32246163735025,-3.01168016669395,5.00000000624501,-2.97961233823234,-4.65783824242216,5.12014066115295,-4.64800240144124,-2.99999999956922,-0.723602177849932,6.00000003937727,-2.99153733631064,5.02330621223486,-5.99340810088092,-3.00582829588486,8.89136452676415,-6.7009676540839,5.65333846435512,5,5.39975926919604,-3.94359898871007,0.999999902293525,5.00000002847153,5.0000000099909,-2.654884686076,-2.12524131562631,-5.6568146306806,-3.17483312987973,-0.465860466127973,-1.71547119577775,5.00000000034775,11.0365753739357,-2.9369197839235,0.999999962850463,-3.00000001025638,5.71366855243311,-3.4672270509472,-0.878935839354593,6.75090538690148,-3,0.999999990211411,9.1933828937563,1.00000000783755,-3.01267906118082,5,-2.02243385808896,-2.94719594983915,9.14485834554954,-2.91564615908128,-3.70185194832848,-1.60904065552744,8.58898911095419,-5.51289951437727,5.76356641368032,5.08843201096976,5.36123679972265,-2.98433200116845,10.6274570645273,0.324924111965623,5.01029455087938,5,-2.99999999586522,-4.66688334732367,7.66789464297365,-4.01184857598411,-3.76768842152066,-2.99999999933458,-2.91260410279004,5.00000000815832,-4.43722769617254,-3.66494223024015,-6.57155508306954,5.01530522241416,8.07102650096261,-4.22109641989902,-4.15464418608032,-4.81257685965635,7.30802630686878,0.973096563549333,-3.02770044623033,6.69024879546107,-3.00637657580147,0.999996107993123,0.397612191356922,-3.88818202833826,-2.82231245310197,0.999999918151442,5.32164707792752,12.858972440489,5.00000000001886,-3.91741169530509,5.06702560890391,5.64791900915162,5.20078157727712,8.47132721924842,-3.97366862803579,10.5218373339802,5.82579481205955,-3,16.8504375001911,7.51037793826557,5.58790248471537,5.00000000014103,-0.580677815786084,-2.99682597067189,5.08287878544357,-2.99999999987797,-2.81872044453674,6.29524290448654,10.5073240705493,-3.42351603355799,-2.62312329023303,5
-5.99999995356583,-2.34803986921617,-0.972206293195411,-11.9999999622461,-1.96760797370796,-11.8683774028324,-6.96879257586102,-9.9883957210221,-2.4852202158685,-5.99999356280482,-0.931584612670187,-0.999999999694868,-0.95340115740751,-6.95332520118114,-2.65212322364021,-0.987445589224385,-6.97416830504621,-2.08764350328041,-1.04160310832411,-7,-3.65976468902396,-7.48484786391318,-6.9346143296163,-11.184298997521,-0.967412924516187,-2.65783824180464,-1.15627331303678,-2.41385021787934,-0.999999999451736,1.83047617678877,-4.74507459679721,-0.989953228927118,-1,1.19259948777906,-6.99999999937261,-10.5687722978142,-0.445362996458045,-2.2720110075634,-2.5217135144055,-1.01810004266347,-1.9103842590711,2.00000001673713,-11.9999988180459,-8.75859291767121,-0.535069238113583,0.156717612380324,NaN,-0.792185824461004,-3.13562282799943,-1.82404439527963,-1.01445463444122,-5.61951295754305,-0.90865744853422,-7,-6.99999999832394,-11.9999998220577,-3.46722705960673,1.42469522996876,-8.35778622820234,-6.99999999953758,2.44714737362983e-09,-11.0776256574793,2.00000000783755,-1.01267906104484,-11.9999999351525,1.17155372449515,-0.929847674919883,-11.9999999351605,-0.896593473119698,-6.08024366033224,-4.31215643400999,2.20056974344771,-2.48812008644508,-2.84666830441034,-8.74797971718158,-7.3515903757314,NaN,-2.51791302532576,-3.17913314676933,-8.5110112759312,-8.51279091393462,-0.999999994093168,-2.60392831582023,-8.50136565644031,-1.9763851703512,-1.25401883280598,-6.99999999909261,-0.891248383898321,-11.0030310250301,-0.386731141206297,-1.66494222959565,-4.39698431401001,-7.0191114566198,-1,-0.972330297632402,-6.85319344702365,-2.71075761994529,-11.9999993869581,-5.9594198867289,-3.02770053740811,-4.10478771111322,-1.00462157030071,2.00000050954207,2.0720090442506,-6.61801915216482,-0.758185739352548,0.999999885832612,-6.67835292223599,1.59068808108014,-1.00413892092011,-1.91741169504491,-6.96163964824076,-1.13106439885121,-6.92365292385781,-0.863553378147831,-1.87973546162211,1.61739299231313,-9.40783524373304,0.819368056165744,-10.5455658501594,-11.9999980612407,-10.1118443425614,-7.01996918669647,-4.22009991478519,-6.99189197791599,-6.95198518537717,-0.999999999825672,-6.87907591225062,-8.48890428481537,-11.9999999172649,-1.38069703574708,-5.64625642227342,-7.01863022046231
3.99999995356583,-1.34550807521229,0.0292201661972934,-7.06701641025771,NaN,3.99999981055497,-0.00125906607931203,-5.93535807827203,-5.00839910502678,2.99999377472256,0.0843490678563936,3.48722482169408e-10,0.0500296121956104,-2.52459737953827,2.13720628162325,0.0135891928596549,0.00182220195692734,-2.850513614715,-0.0376955941928994,-0.0431090003593167,-2.64059297703821,-3.3304275849694,-2.89332688773251,-7.18429899552539,-2.92274364168759,-1.65783824145227,-3.21263418963025,-1.29224780667307,5.87425230023241e-10,1.42883967086492,-7.61761189483731,0.0105709805488109,-3.00204205310536,1.16066074946001,-0.00582829581750908,-1.59337270780731,0.83747508602486,-4.56259176527007,-5.1391083860774,-2.6246746990902,-0.894294160444633,8.99999993305148,-7.99999879669225,-4.75859291484843,-2.21589511692796,1.13592565352764,-1.70704588150076,0.303292507382029,2.98810590859614,2.76171499619958,-3.01806829289531,2.86821478617788,0.100086672331804,3.99999996749415,-1.0076803526655e-08,-3.61568417719811,1.06388868702603,1.93252991281326,-1.21613109578453,-2.99999999945458,3.00000000244715,-4.9604397076152,4.00000003918775,-2.99999999927784,-1.81718178858421,2.23591591612719,0.0756257490981007,-3.9999999618575,-2.85700580023444,-0.515838813398131,1.81453848632668,-4.61206750108912,-1.0256095196981,-6.10217310921238,-4.70694040288325,-3.20708436472329,-2.9485410071414,2.84889329059025,3.18822701521358,-4.42339423731615,-4.14196375941963,NaN,-2.85215880607399,-1.92095314732301,-2.83313821001066,-0.0830515802039378,-2.99999999866917,-2.8035334610497,-7.00303102128983,0.735973471156274,-0.664942229302855,-2.27297735277355,-3.0037644477636,0.103902633716178,0.315323196756577,-2.76935230478718,-1.6534063738348,-5.65503573024731,3.95991778144864,1.47566616070092,-2.64545570475145,-0.00403511137329386,8.9999979618225,1.37524853160536,-2.48294635256893,0.259041254711456,3.00000001427092,-2.59983672316153,-0.222457291729846,-0.0041389209137945,-0.917411694917562,-2.94699664539659,-3.55495428622977,-2.87328878284701,0.346511651175224,-2.74164846249663,1.64655557661616,0.0902989886153576,1.32245736695555,3.90888401494529,-5.06572325175655,-2.47784665390448,-3.01996918664697,2.62110047291218,0.00423112687479161,0,1.91760470994241e-10,-2.77368228023865,-1.35411744864263,2.68985480064019,-0.363428221238355,-1.18259235510454,-2.93274606336037
NaN,6.65594273033904,3.02785171538343,-0.517565569162173,7.05710273189989,8.00000009520447,7.99874220277181,5.64646604159068,1.09598719698718,8.00000275879511,8.08290637431932,8.00000000034872,8.04984958296925,3.63106413545471,7.50112724808416,2.9892078926617,8.00172498651991,3.20275050734368,7.96244581865986,7.9568909996421,3.14602080767823,2.73828263680445,8.00625083335084,-1.18429899424351,3.08922293477395,6.34216175876752,2.81731334693094,6.77285169618901,8.00000000058743,8.33474521107802,5.99999995714847,8.01056538290237,8.00086482620156,8.15635813010815,3.00000000078424,1.67875654051776,8.30561714240966,6.90520891799805,0.940271414705084,3.40896784384214,7.11323797931956,9.00000003347426,-1.99999878245648,8.00000000161143,3.88410864875908,8.98522070665459,6.57956397537385,8.2667381261104,10.8496625777551,9.83542184516978,2.98193170717029,7.66727986321709,3.07698497056403,11.0000000046437,7.9999999899232,-1.4235262930001,8.59407904138652,9.26493155391857,6.88109918700083,3.00000000058099,10,1.98761302307262,9.0000000156751,7.98732093900086,5.11909359464804,8.84473851026456,8.07518058823718,5.10364550691825,3.16166369233506,7.51008140062941,9.33686214405453,4.26685115629788,7.72783852242763,6.42503423410666,1.3151412219973,2.85595545997131,8.0223606363232,9.37144671224155,9.84692496739193,1.62214261971946,NaN,8.00000000649752,3.1863160676535,6.34635228385247,7.04108541650061,4.44392813467454,8.00000000084689,3.21702253296279,8.00000000101979,6.39587123379437,3.0000000040447,4.71981984018737,3.00280316408679,-1.82925111192682,8.22203820951531,3.2645276173664,6.3815745905896,9.16564423828754,11.0065449103895,8.74294267356126,5.65057482401738,7.9959672441675,6.00000458589542,8.24906261558525,7.19117519620743,3.40179163663592,8.00000004281277,8.09363989852162,9.85691075369201,7.99586107908623,7.08258830514337,7.97737113694922,2.63698925199634,8.05803497860338,8.26222041683251,7.16469942222414,8.65821336887771,0.804544258159208,6.83350037059199,8.04871853872818,5.95618444656452,0.592267972818458,2.98003081337432,9.71030079441153,8.00422963439112,3.06287129435468,8.00000000019176,3.26881302774902,6.74327558334,4.01257064031391,7.64111729046864,8.59228456985582,3.10314077149686
